,ID,Verb,Embedding,Context,Target,target.LMEDS,MatrixOrComplement,CollapsedProminence,PredType,Answer
1881,301,think,negation,"B: I think the, uh, I think a lot of the commentators on, like the major networks, like right, it's kind of appropriate right now because of the election stuff going on, but, um, it seems that, um, they kind of get to throw their opinions into how they, you know, report on the news. A: Right. And I think even in the elections, they choose who they're going to follow and who they're not, and basically you know, if a candidate can get them to follow, then the news will, you know, kind of publicize his name. B: Yeah. Yeah, exactly. A:",I don't think that the way I get the news is the right way to get it.,I don't think that the way I get the news is the right way to get it.,matrix,MATRIX,Non-Factive,2
1882,301,think,negation,"B: I think the, uh, I think a lot of the commentators on, like the major networks, like right, it's kind of appropriate right now because of the election stuff going on, but, um, it seems that, um, they kind of get to throw their opinions into how they, you know, report on the news. A: Right. And I think even in the elections, they choose who they're going to follow and who they're not, and basically you know, if a candidate can get them to follow, then the news will, you know, kind of publicize his name. B: Yeah. Yeah, exactly. A:",I don't think that the way I get the news is the right way to get it.,I don't think that the way I get the news is the right way to get it.,matrix,MATRIX,Non-Factive,-3
1883,301,think,negation,"B: I think the, uh, I think a lot of the commentators on, like the major networks, like right, it's kind of appropriate right now because of the election stuff going on, but, um, it seems that, um, they kind of get to throw their opinions into how they, you know, report on the news. A: Right. And I think even in the elections, they choose who they're going to follow and who they're not, and basically you know, if a candidate can get them to follow, then the news will, you know, kind of publicize his name. B: Yeah. Yeah, exactly. A:",I don't think that the way I get the news is the right way to get it.,I don't think that the way I get the news is the right way to get it.,matrix,MATRIX,Non-Factive,-2
1884,301,think,negation,"B: I think the, uh, I think a lot of the commentators on, like the major networks, like right, it's kind of appropriate right now because of the election stuff going on, but, um, it seems that, um, they kind of get to throw their opinions into how they, you know, report on the news. A: Right. And I think even in the elections, they choose who they're going to follow and who they're not, and basically you know, if a candidate can get them to follow, then the news will, you know, kind of publicize his name. B: Yeah. Yeah, exactly. A:",I don't think that the way I get the news is the right way to get it.,I don't think that the way I get the news is the right way to get it.,matrix,MATRIX,Non-Factive,-3
1885,301,think,negation,"B: I think the, uh, I think a lot of the commentators on, like the major networks, like right, it's kind of appropriate right now because of the election stuff going on, but, um, it seems that, um, they kind of get to throw their opinions into how they, you know, report on the news. A: Right. And I think even in the elections, they choose who they're going to follow and who they're not, and basically you know, if a candidate can get them to follow, then the news will, you know, kind of publicize his name. B: Yeah. Yeah, exactly. A:",I don't think that the way I get the news is the right way to get it.,I don't think that the way I get the news is the right way to get it.,matrix,MATRIX,Non-Factive,-3
1886,301,think,negation,"B: I think the, uh, I think a lot of the commentators on, like the major networks, like right, it's kind of appropriate right now because of the election stuff going on, but, um, it seems that, um, they kind of get to throw their opinions into how they, you know, report on the news. A: Right. And I think even in the elections, they choose who they're going to follow and who they're not, and basically you know, if a candidate can get them to follow, then the news will, you know, kind of publicize his name. B: Yeah. Yeah, exactly. A:",I don't think that the way I get the news is the right way to get it.,I don't think that the way I get the news is the right way to get it.,matrix,MATRIX,Non-Factive,-2
1887,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,2
1888,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-2
1889,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-2
1890,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-2
1891,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-3
1892,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-1
1893,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-2
1894,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-2
1895,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,0
1896,302,know,negation,"B: I mean, you know, he's so messed up. A: Right. B: And, um, this was a nice, sweet, young man who, teenager, you know, and he's now a young man about twenty, I guess, who, um, just got really down the wrong path. A: Right. B:","And, uh, you know, I don't know that his problem would ever have been detected by drug testing.",I don't know that his problem would ever have been detected by drug testing.,complAll,COMPLEMENT,Factive,-2
1897,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,0
1898,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,1
1899,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,3
1900,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,3
1901,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,3
1902,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,2
1903,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,0
1904,303,realize,negation,"B: That was surprising to me. A: Um. B: I missed that question, totally, I mean really bad. I'm trying to think, I didn't miss too many, I can't remember what my score was, but I did exceeding well. I was surprised.",But I didn't realize that our garbage isn't being decomposed.,But I didn't realize that our garbage isn't being decomposed.,complAll,COMPLEMENT,Factive,3
1905,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,-1
1906,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,0
1907,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,0
1908,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,-2
1909,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,0
1910,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,1
1911,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,0
1912,304,know,negation,"B: It's, uh, I don't know, I don't really liken it to alcohol but, yet that can be carried to an extreme, too. A: Uh-huh. B: So I think it's a good idea and I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, A: Right. B:","I think just the idea you know that you may be tested might keep you off of them or get you off of them because you're, I don't know that their job would be at risk.",I don't know that their job would be at risk,broad,BROAD,Factive,0
1913,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-2
1914,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-3
1915,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-1
1916,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-2
1917,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,2
1918,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-2
1919,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-2
1920,305,think,negation,"B: And it seems like when the winds blow, it goes right through you. It's really different from Utah's weather. I thought Utah was cold, but I think Iowa is a lot colder. A: Yeah, see, that's how it is in Texas, too because when it's cold, it's really cold. So, B: Yeah,",I don't think there is any mountains to stop the wind.,I don't think there is any mountains to stop the wind.,compl,COMPLEMENT,Non-Factive,-2
1921,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-1
1922,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-3
1923,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-3
1924,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-3
1925,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-2
1926,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-2
1927,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-2
1928,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-2
1929,306,think,negation,"B: And the long-range views are just kind of, become a thing of the past. A: Yeah you, B: And, uh, A:",I don't think there can be anymore long range planning.,I don't think there can be anymore long range planning.,complAll,COMPLEMENT,Non-Factive,-3
1930,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1931,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1932,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1933,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1934,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,2
1935,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1936,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1937,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,-1
1938,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,2
1939,308,recognize,negation,"B: If, uh, you've some kid uh, who's from a broken family, the schools are supposed to fill that void. It's gotten way beyond uh, you know, teaching classes and maybe providing extracurricular sports activities or something like, oh, were kind of traditionally the school's roles. A: Yeah.  Yeah, it's interesting because, uh, we're just having conversation on this, uh, with a couple of people yesterday. And I was expressing my frustrations that, uh, so many problems, I work in a high school, are that kids don't have a degree of self-discipline which may be reflected in society at large. Uh, and you can't expect in a classroom for a particular course an hour a day to counteract, uh, sixteen or seventeen years of influence at home. B: Right. A:","Um, and, it's seen more so because when you call parents up, many parents won't even recognize that there is a problem.",many parents won't even recognize that there is a problem.,matrixAll,MATRIX,Factive,3
1940,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,-2
1941,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,-1
1942,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,-3
1943,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,1
1944,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,0
1945,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,-2
1946,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,-1
1947,309,know,negation,"B: Anyway, I dealt with two or three kids today that are going to end up where somebody making a decision what to do with them. A: Um, yeah, I guess that's not an easy solution. there's no easy solution for that. B: Uh-huh.",I don't know that there is an easy solution.,I don't know that there is an easy solution.,compl,COMPLEMENT,Factive,-2
1948,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-3
1949,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-2
1950,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-3
1951,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-2
1952,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,2
1953,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-2
1954,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-2
1955,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-3
1956,310,think,negation,"B: Is Texas one of them? A: Texas is not one of them see. So, I have to throw them away cause there is no place to take glass. B: Yeah. No,","Yeah, no, I don't think that there is enough being done.","Yeah, no, I don't think that there is enough being done.",complAll,COMPLEMENT,Non-Factive,-3
1957,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-2
1958,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,2
